HOUR,TOTALLOAD,PRICE,WIND,SOLAR
0,22.313266751296432,81377.16106710932,0.0233488231642872,0.0
1,21.49689518560258,75361.86535164894,0.0261504135281585,0.0
2,20.877691780549835,78622.18740747179,0.0315002768038383,0.0
3,20.52328044620613,75893.98148989775,0.0409015417134996,0.0
4,20.503395028001226,74659.50969562298,0.0731449948833229,0.0
5,20.8833568124803,80438.68458398758,0.0955526849972319,0.0
6,21.598393674356743,82643.3832234801,0.1029626398698183,0.0003037182937647
7,21.422315232926163,78838.93137888564,0.1196211981412202,0.0768219338736111
8,20.950335217209204,69354.20965357173,0.1369055008471875,0.2812927573711828
9,20.449423074133083,52861.737345990274,0.1691892163934976,0.444327083552602
10,20.029526668307447,45357.55172115109,0.1829086211813652,0.5005179750109009
11,19.65655946406905,41360.66001841245,0.2135751312721233,0.5129967372836759
12,19.590583037776824,33778.49639006461,0.2936284789209683,0.5141988302335023
13,19.638061400622632,27605.99901257879,0.3650237380261369,0.5060683516516562
14,20.09189019158279,36905.75480979725,0.4040832760153668,0.4436038731600235
15,20.99912385954913,61027.86404214733,0.422788505091513,0.2579635838758665
16,22.80320530360929,84397.84678059124,0.4346910701404151,0.0587055887173164
17,25.79481424888924,95430.9730434499,0.4381603449143585,1.879444887158129e-05
18,26.236763814729898,94838.0689408046,0.4340888120921337,0.0
19,25.877265512938425,93270.01073535382,0.424340284185274,0.0
20,25.23426512001451,93002.7208518325,0.4090540019124629,0.0
21,24.351666633419256,86321.63637514024,0.3940394906809374,0.0
22,23.05826662219286,77082.11491787025,0.3859383650119948,0.0
23,21.704728635949515,73502.71141141046,0.3835293328188696,0.0
24,20.89356928500801,69796.99848712674,0.4000100655941217,0.0
25,20.20264734646822,71638.93470703068,0.3800432820547233,0.0
26,19.80228952015786,65646.11614416138,0.3533426160479122,0.0
27,19.768212618902663,70683.07441624001,0.3233001727926991,0.0
28,20.26576235357108,70931.59643097223,0.2758174101226325,0.0
29,21.805456372060085,86906.42987962156,0.2396131456659229,0.0
30,24.3165492160952,103391.67738815588,0.2352279018269053,0.0003413071915079
31,25.516745963894177,103870.36876716733,0.2296817594658524,0.0821392593483588
32,25.17293247839998,95650.90035544008,0.1835578520022144,0.294931513028312
33,24.251969778969503,76778.11973344281,0.1236759549732423,0.4628358568013352
34,23.43562711649978,72620.62157832317,0.0814205908503749,0.5226615946713979
35,22.7553030268095,65542.75445970935,0.0565921253501987,0.5352358327444408
36,22.46632859190749,64243.7854172361,0.047140532469929,0.5411651054744472
37,22.54332678100321,65335.449785134886,0.0410558808233656,0.531979882421928
38,22.88626353536531,71973.21314876678,0.0351222130886275,0.4581710745914087
39,23.46443399655436,86387.18550979004,0.0331879414182422,0.2676645266054219
40,24.821816111607664,107553.43845152557,0.0295089667667634,0.0640605030898074
41,27.324777515252787,170158.20451801163,0.0267224747940747,0.0004074636515358
42,27.74610944787713,121626.23974643448,0.0266620812293445,0.0
43,27.2786287007172,112618.5208455654,0.0225200892482678,0.0
44,26.549708656847884,103901.0949240344,0.017628210505125,0.0
45,25.4065765078995,100871.99411894204,0.0157694307906524,0.0
46,23.775423053839216,92062.02987091852,0.0144189635793252,0.0
47,22.213936004352387,84776.60894672861,0.0143099196430069,0.0
48,21.31459291657492,74020.51635767701,0.0267409283832978,0.0
49,20.620385644891773,72169.47301560255,0.0271636833364089,0.0
50,20.17502549860318,70599.31103724916,0.0259608448388666,0.0
51,20.11435763114376,71236.22828351492,0.024066835544968,0.0
52,20.67132276022573,72882.18144880712,0.0239041084400006,0.0
53,22.162305211639183,78594.42314140178,0.0243788689627405,0.0
54,24.51396787134549,99330.8143804444,0.0233085607878005,0.0003398036355981
55,25.559089187251995,94342.57505979468,0.0218205304568102,0.0738133184982483
56,24.98547580106824,75241.14754075037,0.0196279085373014,0.2640702762032206
57,24.06157460718403,71725.63229559622,0.0170544716401885,0.4182208422920207
58,23.265753233850177,67780.6982473076,0.0152376319012229,0.4817250296952293
59,22.655105183141405,55371.75986858553,0.0136959184015836,0.4989933693184382
60,22.3312830943406,50219.50930519928,0.0127933701286718,0.5068389240553911
61,22.397298058265,50515.91983468835,0.01254508547367,0.501094588702281
62,22.653293914428943,63207.26204436368,0.0127866597325907,0.4321557984633659
63,23.279000544912066,73580.60637125191,0.0129930044120854,0.2555165466327865
64,24.598981887934645,98502.9243808218,0.0144541931587511,0.0625268760618863
65,26.900670873111487,131091.5292536216,0.0189367377409451,2.255333864589755e-06
66,27.12920866634715,106952.25766338178,0.0213239611468066,0.0
67,26.478173177113693,97234.3770017692,0.0227264339277625,0.0
68,25.700050211358526,93541.53584590278,0.0249844822090623,0.0
69,24.73263039633501,88707.97919603984,0.0287590800046972,0.0
70,23.41719649390968,81416.19159069726,0.0344931134560217,0.0
71,22.13317076171108,75673.83272812837,0.042111090607123,0.0
72,21.20363343912054,81139.54545400379,0.0705983995705346,0.0
73,20.39404449669037,76431.68923507191,0.096599506785888,0.0
74,19.92720925486945,76525.8053912414,0.1241389723028401,0.0
75,19.71901933142485,76575.74231645603,0.1470885269003003,0.0
76,19.87620469867917,76513.70869705139,0.1590447751178513,0.0
77,20.497546942317907,80891.57706371961,0.1716200573738865,0.0
78,21.52148219493344,91609.80174052416,0.1898052307537452,0.0003601016403794
79,21.95278573988437,80270.46579544584,0.2077723162609673,0.0833406005202303
80,21.780956072401622,70223.20626846247,0.214262946870439,0.294936775473996
81,21.376985343074395,56440.69795289161,0.207081145464611,0.4539799124930461
82,20.75398598125192,45940.51826495382,0.1994698787095908,0.5071298621239231
